Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Fire // Ice,4.0,['Blue'],"['R', 'U']",None,['Instant'],None,Uncommon,WC02,None,None,None,Tap target permanent.\nDraw a card.
Counterspell,2.0,['Blue'],['U'],None,['Instant'],None,Common,WC02,None,None,None,Counter target spell.
Sylvan Safekeeper,1.0,['Green'],['G'],None,['Creature'],"['Human', 'Wizard']",Rare,WC02,1,1,None,Sacrifice a land: Target creature you control gains shroud until end of turn. (It can't be the target of spells or abilities.)
Fact or Fiction,4.0,['Blue'],['U'],None,['Instant'],None,Uncommon,WC02,None,None,None,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.
Chainer's Edict,2.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,WC02,None,None,None,Target player sacrifices a creature.\nFlashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Slay,3.0,['Black'],['B'],None,['Instant'],None,Uncommon,WC02,None,None,None,Destroy target green creature. It can't be regenerated.\nDraw a card.
Nightscape Familiar,2.0,['Black'],['B'],None,['Creature'],['Zombie'],Common,WC02,1,1,None,Blue spells and red spells you cast cost {1} less to cast.\n{1}{B}: Regenerate Nightscape Familiar.
Cunning Wish,3.0,['Blue'],['U'],None,['Instant'],None,Rare,WC02,None,None,None,You may reveal an instant card you own from outside the game and put it into your hand. Exile Cunning Wish.
Deep Analysis,4.0,['Blue'],['U'],None,['Sorcery'],None,Common,WC02,None,None,None,"Target player draws two cards.\nFlashback—{1}{U}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
Underground River,0.0,None,"['B', 'U']",None,['Land'],None,Rare,WC02,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {B}. Underground River deals 1 damage to you.
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,WC02,None,None,None,({T}: Add {B}.)
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,WC02,None,None,None,({T}: Add {B}.)
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,WC02,None,None,None,({T}: Add {B}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Psychatog,3.0,"['Black', 'Blue']","['B', 'U']",None,['Creature'],['Atog'],Uncommon,WC02,1,2,None,Discard a card: Psychatog gets +1/+1 until end of turn.\nExile two cards from your graveyard: Psychatog gets +1/+1 until end of turn.
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Flametongue Kavu,4.0,['Red'],['R'],None,['Creature'],['Kavu'],Uncommon,WC02,4,2,None,"When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Genesis,5.0,['Green'],['G'],None,['Creature'],['Incarnation'],Rare,WC02,4,4,None,"At the beginning of your upkeep, if Genesis is in your graveyard, you may pay {2}{G}. If you do, return target creature card from your graveyard to your hand."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Circular Logic,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,WC02,None,None,None,"Counter target spell unless its controller pays {1} for each card in your graveyard.\nMadness {U} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC02,None,None,None,({T}: Add {U}.)
Cephalid Coliseum,0.0,None,['U'],None,['Land'],None,Uncommon,WC02,None,None,None,"{T}: Add {U}. Cephalid Coliseum deals 1 damage to you.\nThreshold — {U}, {T}, Sacrifice Cephalid Coliseum: Target player draws three cards, then discards three cards. Activate only if seven or more cards are in your graveyard."
Gainsay,2.0,['Blue'],['U'],None,['Instant'],None,Uncommon,WC02,None,None,None,Counter target blue spell.
Memory Lapse,2.0,['Blue'],['U'],None,['Instant'],None,Common,WC02,None,None,None,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard."
Salt Marsh,0.0,None,"['B', 'U']",None,['Land'],None,Uncommon,WC02,None,None,None,Salt Marsh enters the battlefield tapped.\n{T}: Add {U} or {B}.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC02,None,None,None,({T}: Add {G}.)
Darkwater Catacombs,0.0,None,"['B', 'U']",None,['Land'],None,Rare,WC02,None,None,None,"{1}, {T}: Add {U}{B}."
Recoil,3.0,"['Black', 'Blue']","['B', 'U']",None,['Instant'],None,Common,WC02,None,None,None,Return target permanent to its owner's hand. Then that player discards a card.
Upheaval,6.0,['Blue'],['U'],None,['Sorcery'],None,Rare,WC02,None,None,None,Return all permanents to their owners' hands.
Glory,5.0,['White'],['W'],None,['Creature'],['Incarnation'],Rare,WC02,3,3,None,Flying\n{2}{W}: Choose a color. Creatures you control gain protection from the chosen color until end of turn. Activate only if Glory is in your graveyard.
Ghastly Demise,1.0,['Black'],['B'],None,['Instant'],None,Common,WC02,None,None,None,Destroy target nonblack creature if its toughness is less than or equal to the number of cards in your graveyard.
Phantom Centaur,4.0,['Green'],['G'],None,['Creature'],"['Centaur', 'Spirit']",Uncommon,WC02,2,0,None,"Protection from black\nPhantom Centaur enters the battlefield with three +1/+1 counters on it.\nIf damage would be dealt to Phantom Centaur, prevent that damage. Remove a +1/+1 counter from Phantom Centaur."
Duress,1.0,['Black'],['B'],None,['Sorcery'],None,Common,WC02,None,None,None,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC02,None,None,None,({T}: Add {G}.)
Living Wish,2.0,['Green'],['G'],None,['Sorcery'],None,Rare,WC02,None,None,None,You may reveal a creature or land card you own from outside the game and put it into your hand. Exile Living Wish.
Coffin Purge,1.0,['Black'],['B'],None,['Instant'],None,Common,WC02,None,None,None,Exile target card from a graveyard.\nFlashback {B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC02,None,None,None,({T}: Add {G}.)
