Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Novijen, Heart of Progress",0.0,None,"['G', 'U']",None,['Land'],None,Uncommon,DIS,None,None,None,"{T}: Add {C}.\n{G}{U}, {T}: Put a +1/+1 counter on each creature that entered the battlefield this turn."
Ignorant Bliss,2.0,['Red'],['R'],None,['Instant'],None,Uncommon,DIS,None,None,None,"Exile all cards from your hand face down. At the beginning of the next end step, return those cards to your hand, then draw a card."
Gnat Alley Creeper,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Rogue']",Uncommon,DIS,3,1,None,Gnat Alley Creeper can't be blocked by creatures with flying.
Supply // Demand,5.0,"['White', 'Green']","['G', 'U', 'W']",None,['Sorcery'],None,Uncommon,DIS,None,None,None,Create X 1/1 green Saproling creature tokens.
Flaring Flame-Kin,3.0,['Red'],['R'],None,['Creature'],"['Elemental', 'Warrior']",Uncommon,DIS,2,2,None,"As long as Flaring Flame-Kin is enchanted, it gets +2/+2, has trample, and has ""{R}: Flaring Flame-Kin gets +1/+0 until end of turn."""
Hallowed Fountain,0.0,None,"['U', 'W']",None,['Land'],"['Plains', 'Island']",Rare,DIS,None,None,None,"({T}: Add {W} or {U}.)\nAs Hallowed Fountain enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped."
Flame-Kin War Scout,4.0,['Red'],['R'],None,['Creature'],"['Elemental', 'Scout']",Uncommon,DIS,2,4,None,"When another creature enters the battlefield, sacrifice Flame-Kin War Scout. If you do, Flame-Kin War Scout deals 4 damage to that creature."
Demonfire,1.0,['Red'],['R'],None,['Sorcery'],None,Rare,DIS,None,None,None,"Demonfire deals X damage to any target. If a creature dealt damage this way would die this turn, exile it instead.\nHellbent — If you have no cards in hand, this spell can't be countered and the damage can't be prevented."
Rise // Fall,4.0,"['Blue', 'Black']","['B', 'R', 'U']",None,['Sorcery'],None,Uncommon,DIS,None,None,None,Return target creature card from a graveyard and target creature on the battlefield to their owners' hands.
Cackling Flames,4.0,['Red'],['R'],None,['Instant'],None,Common,DIS,None,None,None,Cackling Flames deals 3 damage to any target.\nHellbent — Cackling Flames deals 5 damage instead if you have no cards in hand.
Ghost Quarter,0.0,None,None,None,['Land'],None,Uncommon,DIS,None,None,None,"{T}: Add {C}.\n{T}, Sacrifice Ghost Quarter: Destroy target land. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle."
Wit's End,7.0,['Black'],['B'],None,['Sorcery'],None,Rare,DIS,None,None,None,Target player discards their hand.
Vesper Ghoul,3.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Druid']",Common,DIS,1,1,None,"{T}, Pay 1 life: Add one mana of any color."
Research // Development,7.0,"['Blue', 'Green']","['G', 'R', 'U']",None,['Instant'],None,Rare,DIS,None,None,None,Shuffle up to four cards you own from outside the game into your library.
Unliving Psychopath,4.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Assassin']",Rare,DIS,0,4,None,"{B}: Unliving Psychopath gets +1/-1 until end of turn.\n{B}, {T}: Destroy target creature with power less than Unliving Psychopath's power."
Slithering Shade,1.0,['Black'],['B'],None,['Creature'],['Shade'],Uncommon,DIS,0,1,None,Defender (This creature can't attack.)\n{B}: Slithering Shade gets +1/+1 until end of turn.\nHellbent — Slithering Shade can attack as though it didn't have defender as long as you have no cards in hand.
Pure // Simple,6.0,"['Red', 'Green']","['G', 'R', 'W']",None,['Sorcery'],None,Uncommon,DIS,None,None,None,Destroy target multicolored permanent.
Slaughterhouse Bouncer,5.0,['Black'],['B'],None,['Creature'],"['Ogre', 'Warrior']",Common,DIS,3,3,None,"Hellbent — When Slaughterhouse Bouncer dies, if you have no cards in hand, target creature gets -3/-3 until end of turn."
Seal of Doom,3.0,['Black'],['B'],None,['Enchantment'],None,Common,DIS,None,None,None,Sacrifice Seal of Doom: Destroy target nonblack creature. It can't be regenerated.
Odds // Ends,7.0,"['Blue', 'Red']","['R', 'U', 'W']",None,['Instant'],None,Rare,DIS,None,None,None,"Flip a coin. If it comes up heads, counter target instant or sorcery spell. If it comes up tails, copy that spell and you may choose new targets for the copy."
Ratcatcher,6.0,['Black'],['B'],None,['Creature'],"['Ogre', 'Rogue']",Rare,DIS,4,4,None,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nAt the beginning of your upkeep, you may search your library for a Rat card, reveal it, put it into your hand, then shuffle."
Ragamuffyn,3.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Cleric']",Uncommon,DIS,2,2,None,"Hellbent — {T}, Sacrifice a creature or land: Draw a card. Activate only if you have no cards in hand."
Hit // Run,8.0,"['Black', 'Red']","['B', 'G', 'R']",None,['Instant'],None,Uncommon,DIS,None,None,None,Target player sacrifices an artifact or creature. Hit deals damage to that player equal to that permanent's mana value.
Nihilistic Glee,4.0,['Black'],['B'],None,['Enchantment'],None,Rare,DIS,None,None,None,"{2}{B}, Discard a card: Target opponent loses 1 life and you gain 1 life.\nHellbent — {1}, Pay 2 life: Draw a card. Activate only if you have no cards in hand."
Nightcreep,2.0,['Black'],['B'],None,['Instant'],None,Uncommon,DIS,None,None,None,"Until end of turn, all creatures become black and all lands become Swamps."
Hide // Seek,4.0,"['White', 'Red']","['B', 'R', 'W']",None,['Instant'],None,Rare,DIS,None,None,None,Put target artifact or enchantment on the bottom of its owner's library.
Ocular Halo,4.0,['Blue'],"['U', 'W']",None,['Enchantment'],['Aura'],Common,DIS,None,None,None,"Enchant creature\nEnchanted creature has ""{T}: Draw a card.""\n{W}: Enchanted creature gains vigilance until end of turn."
Novijen Sages,6.0,['Blue'],['U'],None,['Creature'],"['Human', 'Advisor', 'Mutant']",Rare,DIS,0,0,None,"Graft 4 (This creature enters the battlefield with four +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.)\n{1}, Remove two +1/+1 counters from among creatures you control: Draw a card."
Crime // Punishment,7.0,"['White', 'Black']","['B', 'G', 'W']",None,['Sorcery'],None,Rare,DIS,None,None,None,Put target creature or enchantment card from an opponent's graveyard onto the battlefield under your control.
Macabre Waltz,2.0,['Black'],['B'],None,['Sorcery'],None,Common,DIS,None,None,None,"Return up to two target creature cards from your graveyard to your hand, then discard a card."
Bound // Determined,7.0,"['Black', 'Green']","['B', 'G', 'U']",None,['Instant'],None,Rare,DIS,None,None,None,"Sacrifice a creature. Return up to X cards from your graveyard to your hand, where X is the number of colors that creature was. Exile this card."
Entropic Eidolon,4.0,['Black'],['B'],None,['Creature'],['Spirit'],Common,DIS,2,2,None,"{B}, Sacrifice Entropic Eidolon: Target player loses 1 life and you gain 1 life.\nWhenever you cast a multicolored spell, you may return Entropic Eidolon from your graveyard to your hand."
Simic Guildmage,2.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],"['Elf', 'Wizard']",Uncommon,DIS,2,2,None,({G/U} can be paid with either {G} or {U}.)\n{1}{G}: Move a +1/+1 counter from target creature onto another target creature with the same controller.\n{1}{U}: Attach target Aura attached to a permanent to another permanent with the same controller.
Drekavac,2.0,['Black'],['B'],None,['Creature'],['Beast'],Uncommon,DIS,3,3,None,"When Drekavac enters the battlefield, sacrifice it unless you discard a noncreature card."
Shielding Plax,3.0,"['Green', 'Blue']","['G', 'U']",None,['Enchantment'],['Aura'],Common,DIS,None,None,None,"({G/U} can be paid with either {G} or {U}.)\nEnchant creature\nWhen Shielding Plax enters the battlefield, draw a card.\nEnchanted creature can't be the target of spells or abilities your opponents control."
Delirium Skeins,3.0,['Black'],['B'],None,['Sorcery'],None,Common,DIS,None,None,None,Each player discards three cards.
Riot Spikes,1.0,"['Black', 'Red']","['B', 'R']",None,['Enchantment'],['Aura'],Common,DIS,None,None,None,({B/R} can be paid with either {B} or {R}.)\nEnchant creature\nEnchanted creature gets +2/-1.
Rakdos Guildmage,2.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],"['Zombie', 'Shaman']",Uncommon,DIS,2,2,None,"({B/R} can be paid with either {B} or {R}.)\n{3}{B}, Discard a card: Target creature gets -2/-2 until end of turn.\n{3}{R}: Create a 2/1 red Goblin creature token with haste. Exile it at the beginning of the next end step."
Minister of Impediments,3.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Human', 'Advisor']",Common,DIS,1,1,None,({W/U} can be paid with either {W} or {U}.)\n{T}: Tap target creature.
Writ of Passage,1.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Common,DIS,None,None,None,"Enchant creature\nWhenever enchanted creature attacks, if its power is 2 or less, it can't be blocked this turn.\nForecast — {1}{U}, Reveal Writ of Passage from your hand: Target creature with power 2 or less can't be blocked this turn. (Activate only during your upkeep and only once each turn.)"
Dovescape,6.0,"['Blue', 'White']","['U', 'W']",None,['Enchantment'],None,Rare,DIS,None,None,None,"({W/U} can be paid with either {W} or {U}.)\nWhenever a player casts a noncreature spell, counter that spell. That player creates X 1/1 white and blue Bird creature tokens with flying, where X is the spell's mana value."
Vigean Graftmage,3.0,['Blue'],['U'],None,['Creature'],"['Vedalken', 'Wizard', 'Mutant']",Uncommon,DIS,0,0,None,"Graft 2 (This creature enters the battlefield with two +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.)\n{1}{U}: Untap target creature with a +1/+1 counter on it."
Spell Snare,1.0,['Blue'],['U'],None,['Instant'],None,Uncommon,DIS,None,None,None,Counter target spell with mana value 2.
Biomantic Mastery,7.0,"['Green', 'Blue']","['G', 'U']",None,['Sorcery'],None,Rare,DIS,None,None,None,"Draw a card for each creature target player controls, then draw a card for each creature another target player controls."
Silkwing Scout,3.0,['Blue'],"['G', 'U']",None,['Creature'],"['Faerie', 'Scout']",Common,DIS,2,1,None,"Flying\n{G}, Sacrifice Silkwing Scout: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
Breeding Pool,0.0,None,"['G', 'U']",None,['Land'],"['Forest', 'Island']",Rare,DIS,None,None,None,"({T}: Add {G} or {U}.)\nAs Breeding Pool enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped."
Plaxmanta,2.0,['Blue'],"['G', 'U']",None,['Creature'],['Beast'],Uncommon,DIS,2,2,None,"Flash\nWhen Plaxmanta enters the battlefield, creatures you control gain shroud until end of turn. (They can't be the targets of spells or abilities.)\nWhen Plaxmanta enters the battlefield, sacrifice it unless {G} was spent to cast it."
Azorius Guildmage,2.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Vedalken', 'Wizard']",Uncommon,DIS,2,2,None,{2}{W}: Tap target creature.\n{2}{U}: Counter target activated ability. (Mana abilities can't be targeted.)
Avatar of Discord,3.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Avatar'],Rare,DIS,5,3,None,"({B/R} can be paid with either {B} or {R}.)\nFlying\nWhen Avatar of Discord enters the battlefield, sacrifice it unless you discard two cards."
Wrecking Ball,4.0,"['Black', 'Red']","['B', 'R']",None,['Instant'],None,Common,DIS,None,None,None,Destroy target creature or land.
Govern the Guildless,6.0,['Blue'],['U'],None,['Sorcery'],None,Rare,DIS,None,None,None,"Gain control of target monocolored creature.\nForecast — {1}{U}, Reveal Govern the Guildless from your hand: Target creature becomes the color or colors of your choice until end of turn. (Activate only during your upkeep and only once each turn.)"
Blood Crypt,0.0,None,"['B', 'R']",None,['Land'],"['Swamp', 'Mountain']",Rare,DIS,None,None,None,"({T}: Add {B} or {R}.)\nAs Blood Crypt enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped."
Windreaver,5.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],['Elemental'],Rare,DIS,1,3,None,Flying\n{W}: Windreaver gains vigilance until end of turn.\n{W}: Windreaver gets +0/+1 until end of turn.\n{U}: Switch Windreaver's power and toughness until end of turn.\n{U}: Return Windreaver to its owner's hand.
Voidslime,3.0,"['Green', 'Blue']","['G', 'U']",None,['Instant'],None,Rare,DIS,None,None,None,"Counter target spell, activated ability, or triggered ability. (Mana abilities can't be targeted.)"
Carom,2.0,['White'],['W'],None,['Instant'],None,Common,DIS,None,None,None,The next 1 damage that would be dealt to target creature this turn is dealt to another target creature instead.\nDraw a card.
Vigean Intuition,5.0,"['Green', 'Blue']","['G', 'U']",None,['Instant'],None,Uncommon,DIS,None,None,None,"Choose a card type, then reveal the top four cards of your library. Put all cards of the chosen type revealed this way into your hand and the rest into your graveyard. (Artifact, creature, enchantment, instant, land, planeswalker, sorcery, and tribal are card types.)"
Vigean Hydropon,3.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],"['Plant', 'Mutant']",Common,DIS,0,0,None,"Graft 5 (This creature enters the battlefield with five +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.)\nVigean Hydropon can't attack or block."
Twinstrike,5.0,"['Black', 'Red']","['B', 'R']",None,['Instant'],None,Uncommon,DIS,None,None,None,Twinstrike deals 2 damage to each of two target creatures.\nHellbent — Destroy those creatures instead if you have no cards in hand.
Trygon Predator,3.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],['Beast'],Uncommon,DIS,2,3,None,"Flying\nWhenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls."
Azorius Chancery,0.0,None,"['U', 'W']",None,['Land'],None,Common,DIS,None,None,None,"Azorius Chancery enters the battlefield tapped.\nWhen Azorius Chancery enters the battlefield, return a land you control to its owner's hand.\n{T}: Add {W}{U}."
Azorius Herald,3.0,['White'],"['U', 'W']",None,['Creature'],['Spirit'],Uncommon,DIS,2,1,None,"Azorius Herald can't be blocked.\nWhen Azorius Herald enters the battlefield, you gain 4 life.\nWhen Azorius Herald enters the battlefield, sacrifice it unless {U} was spent to cast it."
Swift Silence,5.0,"['Blue', 'White']","['U', 'W']",None,['Instant'],None,Rare,DIS,None,None,None,Counter all other spells. Draw a card for each spell countered this way.
Aurora Eidolon,4.0,['White'],['W'],None,['Creature'],['Spirit'],Common,DIS,2,2,None,"{W}, Sacrifice Aurora Eidolon: Prevent the next 3 damage that would be dealt to any target this turn.\nWhenever you cast a multicolored spell, you may return Aurora Eidolon from your graveyard to your hand."
Walking Archive,3.0,None,"['U', 'W']",None,"['Artifact', 'Creature']",['Golem'],Rare,DIS,1,1,None,"Defender (This creature can't attack.)\nWalking Archive enters the battlefield with a +1/+1 counter on it.\nAt the beginning of each player's upkeep, that player draws a card for each +1/+1 counter on Walking Archive.\n{2}{W}{U}: Put a +1/+1 counter on Walking Archive."
Sky Hussar,5.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Human', 'Knight']",Uncommon,DIS,4,3,None,"Flying\nWhen Sky Hussar enters the battlefield, untap all creatures you control.\nForecast — Tap two untapped white and/or blue creatures you control, Reveal Sky Hussar from your hand: Draw a card. (Activate only during your upkeep and only once each turn.)"
Simic Sky Swallower,7.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],['Leviathan'],Rare,DIS,6,6,None,"Flying, trample\nShroud (This creature can't be the target of spells or abilities.)"
Rakdos the Defiler,6.0,"['Black', 'Red']","['B', 'R']",['Legendary'],['Creature'],['Demon'],Rare,DIS,7,6,None,"Flying, trample\nWhenever Rakdos the Defiler attacks, sacrifice half the non-Demon permanents you control, rounded up.\nWhenever Rakdos deals combat damage to a player, that player sacrifices half the non-Demon permanents they control, rounded up."
Rakdos Ickspitter,3.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Thrull'],Common,DIS,1,1,None,{T}: Rakdos Ickspitter deals 1 damage to target creature and that creature's controller loses 1 life.
Brace for Impact,5.0,['White'],['W'],None,['Instant'],None,Uncommon,DIS,None,None,None,"Prevent all damage that would be dealt to target multicolored creature this turn. For each 1 damage prevented this way, put a +1/+1 counter on that creature."
Rakdos Augermage,3.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],"['Human', 'Wizard']",Rare,DIS,3,2,None,First strike\n{T}: Reveal your hand and discard a card of target opponent's choice. Then that player reveals their hand and discards a card of your choice. Activate only as a sorcery.
Blessing of the Nephilim,1.0,['White'],['W'],None,['Enchantment'],['Aura'],Uncommon,DIS,None,None,None,Enchant creature\nEnchanted creature gets +1/+1 for each of its colors.
Rain of Gore,2.0,"['Black', 'Red']","['B', 'R']",None,['Enchantment'],None,Rare,DIS,None,None,None,"If a spell or ability would cause its controller to gain life, that player loses that much life instead."
Beacon Hawk,2.0,['White'],['W'],None,['Creature'],['Bird'],Common,DIS,1,1,None,"Flying\nWhenever Beacon Hawk deals combat damage to a player, you may untap target creature.\n{W}: Beacon Hawk gets +0/+1 until end of turn."
Pride of the Clouds,2.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Elemental', 'Cat']",Rare,DIS,1,1,None,"Flying\nPride of the Clouds gets +1/+1 for each other creature with flying on the battlefield.\nForecast — {2}{W}{U}, Reveal Pride of the Clouds from your hand: Create a 1/1 white and blue Bird creature token with flying. (Activate only during your upkeep and only once each turn.)"
Plumes of Peace,3.0,"['Blue', 'White']","['U', 'W']",None,['Enchantment'],['Aura'],Common,DIS,None,None,None,"Enchant creature\nEnchanted creature doesn't untap during its controller's untap step.\nForecast — {W}{U}, Reveal Plumes of Peace from your hand: Tap target creature. (Activate only during your upkeep and only once each turn.)"
Plaxcaster Frogling,3.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],"['Frog', 'Mutant']",Uncommon,DIS,0,0,None,"Graft 3 (This creature enters the battlefield with three +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.)\n{2}: Target creature with a +1/+1 counter on it gains shroud until end of turn. (It can't be the target of spells or abilities.)"
Transguild Courier,4.0,"['Black', 'Green', 'Red', 'Blue', 'White']","['B', 'G', 'R', 'U', 'W']",None,"['Artifact', 'Creature']",['Golem'],Uncommon,DIS,3,3,None,Transguild Courier is all colors.
Palliation Accord,5.0,"['Blue', 'White']","['U', 'W']",None,['Enchantment'],None,Uncommon,DIS,None,None,None,"Whenever a creature an opponent controls becomes tapped, put a shield counter on Palliation Accord.\nRemove a shield counter from Palliation Accord: Prevent the next 1 damage that would be dealt to you this turn."
Taste for Mayhem,1.0,['Red'],['R'],None,['Enchantment'],['Aura'],Common,DIS,None,None,None,Enchant creature\nEnchanted creature gets +2/+0.\nHellbent — Enchanted creature gets an additional +2/+0 as long as you have no cards in hand.
Pain Magnification,3.0,"['Black', 'Red']","['B', 'R']",None,['Enchantment'],None,Uncommon,DIS,None,None,None,"Whenever an opponent is dealt 3 or more damage by a single source, that player discards a card."
Stormscale Anarch,4.0,['Red'],['R'],None,['Creature'],"['Viashino', 'Shaman']",Rare,DIS,2,2,None,"{2}{R}, Discard a card at random: Stormscale Anarch deals 2 damage to any target. If the discarded card was multicolored, Stormscale Anarch deals 4 damage instead."
Skullmead Cauldron,4.0,None,None,None,['Artifact'],None,Uncommon,DIS,None,None,None,"{T}: You gain 1 life.\n{T}, Discard a card: You gain 3 life."
Stalking Vengeance,7.0,['Red'],['R'],None,['Creature'],['Avatar'],Rare,DIS,5,5,None,"Haste\nWhenever another creature you control dies, it deals damage equal to its power to target player or planeswalker."
Overrule,2.0,"['Blue', 'White']","['U', 'W']",None,['Instant'],None,Common,DIS,None,None,None,Counter target spell unless its controller pays {X}. You gain X life.
Squealing Devil,2.0,['Red'],"['B', 'R']",None,['Creature'],['Devil'],Uncommon,DIS,2,1,None,"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhen Squealing Devil enters the battlefield, you may pay {X}. If you do, target creature gets +X/+0 until end of turn.\nWhen Squealing Devil enters the battlefield, sacrifice it unless {B} was spent to cast it."
Simic Signet,2.0,None,"['G', 'U']",None,['Artifact'],None,Common,DIS,None,None,None,"{1}, {T}: Add {G}{U}."
Omnibian,4.0,"['Green', 'Blue']","['G', 'U']",None,['Creature'],['Frog'],Rare,DIS,3,3,None,{T}: Target creature becomes a Frog with base power and toughness 3/3 until end of turn.
"Momir Vig, Simic Visionary",5.0,"['Green', 'Blue']","['G', 'U']",['Legendary'],['Creature'],"['Elf', 'Wizard']",Rare,DIS,2,2,None,"Whenever you cast a green creature spell, you may search your library for a creature card, reveal it, then shuffle and put that card on top.\nWhenever you cast a blue creature spell, reveal the top card of your library. If it's a creature card, put that card into your hand."
Helium Squirter,5.0,['Blue'],['U'],None,['Creature'],"['Beast', 'Mutant']",Common,DIS,0,0,None,"Graft 3 (This creature enters the battlefield with three +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.)\n{1}: Target creature with a +1/+1 counter on it gains flying until end of turn."
"Lyzolda, the Blood Witch",3.0,"['Black', 'Red']","['B', 'R']",['Legendary'],['Creature'],"['Human', 'Cleric']",Rare,DIS,3,1,None,"{2}, Sacrifice a creature: Lyzolda, the Blood Witch deals 2 damage to any target if the sacrificed creature was red. Draw a card if the sacrificed creature was black."
Nettling Curse,3.0,['Black'],"['B', 'R']",None,['Enchantment'],['Aura'],Common,DIS,None,None,None,"Enchant creature\nWhenever enchanted creature attacks or blocks, its controller loses 3 life.\n{1}{R}: Enchanted creature attacks this turn if able."
Dread Slag,5.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Horror'],Rare,DIS,9,9,None,Trample\nDread Slag gets -4/-4 for each card in your hand.
Infernal Tutor,2.0,['Black'],['B'],None,['Sorcery'],None,Rare,DIS,None,None,None,"Reveal a card from your hand. Search your library for a card with the same name as that card, reveal it, put it into your hand, then shuffle.\nHellbent — If you have no cards in hand, instead search your library for a card, put it into your hand, then shuffle."
Hellhole Rats,4.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Rat'],Uncommon,DIS,2,2,None,"Haste\nWhen Hellhole Rats enters the battlefield, target player discards a card. Hellhole Rats deals damage to that player equal to that card's mana value."
Enemy of the Guildpact,5.0,['Black'],['B'],None,['Creature'],['Spirit'],Common,DIS,4,2,None,Protection from multicolored
Jagged Poppet,3.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],"['Ogre', 'Warrior']",Uncommon,DIS,3,4,None,"Whenever Jagged Poppet is dealt damage, discard that many cards.\nHellbent — Whenever Jagged Poppet deals combat damage to a player, if you have no cards in hand, that player discards cards equal to the damage."
Demon's Jester,4.0,['Black'],['B'],None,['Creature'],['Imp'],Common,DIS,2,2,None,Flying\nHellbent — Demon's Jester gets +2/+1 as long as you have no cards in hand.
Leafdrake Roost,5.0,"['Green', 'Blue']","['G', 'U']",None,['Enchantment'],['Aura'],Uncommon,DIS,None,None,None,"Enchant land\nEnchanted land has ""{G}{U}, {T}: Create a 2/2 green and blue Drake creature token with flying."""
Crypt Champion,4.0,['Black'],"['B', 'R']",None,['Creature'],['Zombie'],Uncommon,DIS,2,2,None,"Double strike\nWhen Crypt Champion enters the battlefield, each player puts a creature card with mana value 3 or less from their graveyard onto the battlefield.\nWhen Crypt Champion enters the battlefield, sacrifice it unless {R} was spent to cast it."
Isperia the Inscrutable,5.0,"['Blue', 'White']","['U', 'W']",['Legendary'],['Creature'],['Sphinx'],Rare,DIS,3,6,None,"Flying\nWhenever Isperia the Inscrutable deals combat damage to a player, choose a card name. That player reveals their hand. If a card with the chosen name is revealed this way, search your library for a creature card with flying, reveal it, put it into your hand, then shuffle."
Brain Pry,2.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,DIS,None,None,None,"Choose a nonland card name. Target player reveals their hand. That player discards a card with that name. If they can't, you draw a card."
Grand Arbiter Augustin IV,4.0,"['Blue', 'White']","['U', 'W']",['Legendary'],['Creature'],"['Human', 'Advisor']",Rare,DIS,2,3,None,White spells you cast cost {1} less to cast.\nBlue spells you cast cost {1} less to cast.\nSpells your opponents cast cost {1} more to cast.
Bond of Agony,1.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,DIS,None,None,None,"As an additional cost to cast this spell, pay X life.\nEach other player loses X life."
Gobhobbler Rats,2.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Rat'],Common,DIS,2,2,None,"Hellbent — As long as you have no cards in hand, Gobhobbler Rats gets +1/+0 and has ""{B}: Regenerate Gobhobbler Rats."""
Vision Skeins,2.0,['Blue'],['U'],None,['Instant'],None,Common,DIS,None,None,None,Each player draws two cards.
Tidespout Tyrant,8.0,['Blue'],['U'],None,['Creature'],['Djinn'],Rare,DIS,5,5,None,"Flying\nWhenever you cast a spell, return target permanent to its owner's hand."
Skyscribing,2.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,DIS,None,None,None,"Each player draws X cards.\nForecast — {2}{U}, Reveal Skyscribing from your hand: Each player draws a card. (Activate only during your upkeep and only once each turn.)"
